2013-03-28 19:47:00,0.0
2013-04-07 11:23:00,0.0
2013-04-07 11:24:00,0.0
2013-04-07 11:25:00,0.0
2013-04-07 11:26:00,0.0
2013-04-07 11:27:00,0.0
2013-04-07 11:28:00,0.0
2013-04-07 11:29:00,0.0
2013-04-07 11:30:00,0.0
2013-04-07 11:31:00,0.0
2013-04-07 11:32:00,0.0
2013-04-07 11:33:00,0.0
2013-04-07 11:34:00,0.0
2013-04-07 11:35:00,0.0
2013-04-07 11:36:00,0.0
2013-04-07 11:37:00,0.0
2013-04-07 11:38:00,0.0
2013-04-07 11:39:00,0.0
2013-04-07 11:40:00,0.0
2013-04-07 11:41:00,0.0
2013-04-07 11:42:00,0.0
2013-04-07 11:43:00,0.0
2013-04-07 11:44:00,0.0
2013-04-07 11:45:00,0.0
2013-04-07 11:46:00,0.0
2013-04-07 11:47:00,0.0
2013-04-07 11:48:00,0.0
2013-04-07 11:49:00,0.0
2013-04-07 11:50:00,0.0
2013-04-07 11:51:00,0.0
2013-04-07 11:52:00,0.0
2013-04-07 11:53:00,0.0
2013-04-07 11:54:00,0.0
2013-04-07 11:55:00,0.0
2013-04-07 11:56:00,0.0
2013-04-07 11:57:00,0.0
2013-04-07 11:58:00,0.0
2013-04-07 11:59:00,0.0
2013-04-07 12:00:00,0.0
2013-04-07 12:01:00,0.0
2013-04-07 12:02:00,0.0
2013-04-07 12:03:00,0.0
2013-04-07 12:04:00,0.0
2013-04-07 12:05:00,0.0
2013-04-07 12:06:00,0.0
2013-04-07 12:07:00,0.0
2013-04-07 12:08:00,0.0
2013-04-07 12:09:00,0.0
2013-04-07 12:10:00,0.0
2013-04-07 12:11:00,0.0
2013-04-07 12:12:00,0.0
2013-04-07 12:13:00,0.0
2013-04-07 12:14:00,0.0
2013-04-07 12:15:00,0.0
2013-04-07 12:16:00,0.0
2013-04-07 12:17:00,0.0
2013-04-07 12:18:00,0.0
2013-04-07 12:19:00,0.0
2013-04-07 12:20:00,0.0
2013-04-07 12:21:00,0.0
2013-04-07 12:22:00,0.0
2013-04-07 12:23:00,0.0
2013-04-07 12:24:00,0.0
2013-04-07 12:25:00,0.0
2013-04-07 12:26:00,0.0
2013-04-07 12:27:00,0.0
2013-04-07 12:28:00,0.0
2013-04-07 12:29:00,0.0
2013-04-07 12:30:00,0.0
2013-04-07 12:31:00,0.0
2013-04-07 12:32:00,0.0
2013-04-07 12:33:00,0.0
2013-04-07 12:34:00,0.0
2013-04-07 12:35:00,0.0
2013-04-07 12:36:00,0.0
2013-04-07 12:37:00,0.0
2013-04-07 12:38:00,0.0
2013-04-07 12:39:00,0.0
2013-04-07 12:40:00,0.0
2013-04-07 12:41:00,0.0
2013-04-07 12:42:00,0.0
2013-04-07 12:43:00,0.0
2013-04-07 12:44:00,0.0
2013-04-07 12:45:00,0.0
2013-04-07 12:46:00,0.0
2013-04-07 12:47:00,0.0
2013-04-07 12:48:00,0.0
2013-04-07 12:49:00,0.0
2013-04-07 12:50:00,0.0
2013-04-07 12:51:00,0.0
2013-04-07 12:52:00,0.0
2013-04-07 12:53:00,0.0
2013-04-07 12:54:00,0.0
2013-04-07 12:55:00,0.0
2013-04-07 12:56:00,0.0
2013-04-07 12:57:00,0.0
2013-04-07 12:58:00,0.0
2013-04-07 12:59:00,0.0
2013-04-07 13:00:00,0.0
2013-04-07 13:01:00,0.0
2013-04-07 13:02:00,0.0
2013-04-07 13:03:00,0.0
2013-04-07 13:04:00,0.0
2013-04-07 13:05:00,0.0
2013-04-07 13:06:00,0.0
2013-04-07 13:07:00,0.0
2013-04-07 13:08:00,0.0
2013-04-07 13:09:00,0.0
2013-04-07 13:10:00,0.0
2013-04-07 13:11:00,0.0
2013-04-07 13:12:00,0.0
2013-04-07 13:13:00,0.0
2013-04-07 13:14:00,0.0
2013-04-07 13:15:00,0.0
2013-04-07 13:16:00,0.0
2013-04-07 13:17:00,0.0
2013-04-07 13:18:00,0.0
2013-04-07 13:19:00,0.0
2013-04-07 13:20:00,0.0
2013-04-07 13:21:00,0.0
2013-04-07 13:22:00,0.0
2013-04-07 13:23:00,0.0
2013-04-07 13:24:00,0.0
2013-04-07 13:25:00,0.0
2013-04-07 13:26:00,0.0
2013-04-07 13:27:00,0.0
2013-04-07 13:28:00,0.0
2013-04-07 13:29:00,0.0
2013-04-07 13:30:00,0.0
2013-04-07 13:31:00,0.0
2013-04-07 13:32:00,0.0
2013-04-07 13:33:00,0.0
2013-04-07 13:34:00,0.0
2013-04-07 13:35:00,0.0
2013-04-07 13:36:00,0.0
2013-04-07 13:37:00,0.0
2013-04-07 13:38:00,0.0
2013-04-07 13:39:00,0.0
2013-04-07 13:40:00,0.0
2013-04-07 13:41:00,0.0
2013-04-07 13:42:00,0.0
2013-04-07 13:43:00,0.0
2013-04-07 13:44:00,0.0
2013-04-07 13:45:00,0.0
2013-04-07 13:46:00,0.0
2013-04-07 13:47:00,0.0
2013-04-07 13:48:00,0.0
2013-04-07 13:49:00,0.0
2013-04-07 13:50:00,0.0
2013-04-07 13:51:00,0.0
2013-04-07 13:52:00,0.0
2013-04-07 13:53:00,0.0
2013-04-07 13:54:00,0.0
2013-04-07 13:55:00,0.0
2013-04-07 13:56:00,0.0
2013-04-07 13:57:00,0.0
2013-04-07 13:58:00,0.0
2013-04-07 13:59:00,0.0
2013-04-07 14:00:00,0.0
2013-04-07 14:01:00,0.0
2013-04-07 14:02:00,0.0
2013-04-07 14:03:00,0.0
2013-04-07 14:04:00,0.0
2013-04-07 14:05:00,0.0
2013-04-07 14:06:00,0.0
2013-04-07 14:07:00,0.0
2013-04-07 14:08:00,0.0
2013-04-07 14:09:00,0.0
2013-04-07 14:10:00,0.0
2013-04-07 14:11:00,0.0
2013-04-07 14:12:00,0.0
2013-04-07 14:13:00,0.0
2013-04-07 14:14:00,0.0
2013-04-07 14:15:00,0.0
2013-04-07 14:16:00,0.0
2013-04-07 14:17:00,0.0
2013-04-07 14:18:00,0.0
2013-04-07 14:19:00,0.0
2013-04-07 14:20:00,0.0
2013-04-07 14:21:00,0.0
2013-04-07 14:22:00,0.0
2013-04-07 14:23:00,0.0
2013-04-07 14:24:00,0.0
2013-04-07 14:25:00,0.0
2013-04-07 14:26:00,0.0
2013-04-07 14:27:00,0.0
2013-04-07 14:28:00,0.0
2013-04-07 14:29:00,0.0
2013-04-07 14:30:00,0.0
2013-04-07 14:31:00,0.0
2013-04-07 14:32:00,0.0
2013-04-07 14:33:00,0.0
2013-04-07 14:34:00,0.0
2013-04-07 14:35:00,0.0
2013-04-07 14:36:00,0.0
2013-04-07 14:37:00,0.0
2013-04-07 14:38:00,0.0
2013-04-07 14:39:00,0.0
2013-04-07 14:40:00,0.0
2013-04-07 14:41:00,0.0
2013-04-07 14:42:00,0.0
2013-04-07 14:43:00,0.0
2013-04-07 14:44:00,0.0
2013-04-07 14:45:00,0.0
2013-04-07 14:46:00,0.0
2013-04-07 14:47:00,0.0
2013-04-07 14:48:00,0.0
2013-04-07 14:49:00,0.0
2013-04-07 14:50:00,0.0
2013-04-07 14:51:00,0.0
2013-04-07 14:52:00,0.0
2013-04-07 14:53:00,0.0
2013-04-07 14:54:00,0.0
2013-04-07 14:55:00,0.0
2013-04-07 14:56:00,0.0
2013-04-07 14:57:00,0.0
2013-04-07 14:58:00,0.0
2013-04-07 14:59:00,0.0
2013-04-07 15:00:00,0.0
2013-04-07 15:01:00,0.0
2013-04-07 15:02:00,0.0
2013-04-07 15:03:00,0.0
2013-04-07 15:04:00,0.0
2013-04-07 15:05:00,0.0
2013-04-07 15:06:00,0.0
2013-04-07 15:07:00,0.0
2013-04-07 15:08:00,0.0
2013-04-07 15:09:00,0.0
2013-04-07 15:10:00,0.0
2013-04-07 15:11:00,0.0
2013-04-07 15:12:00,0.0
2013-04-07 15:13:00,0.0
2013-04-07 15:14:00,0.0
2013-04-07 15:15:00,0.0
2013-04-07 15:16:00,0.0
2013-04-07 15:17:00,0.0
2013-04-07 15:18:00,0.0
2013-04-07 15:19:00,0.0
2013-04-07 15:20:00,0.0
2013-04-07 15:21:00,0.0
2013-04-07 15:22:00,0.0
2013-04-07 15:23:00,0.0
2013-04-07 15:24:00,0.0
2013-04-07 15:25:00,0.0
2013-04-07 15:26:00,0.0
2013-04-07 15:27:00,0.0
2013-04-07 15:28:00,0.0
2013-04-07 15:29:00,0.0
2013-04-07 15:30:00,0.0
2013-04-07 15:31:00,0.0
2013-04-07 15:32:00,0.0
2013-04-07 15:33:00,0.0
2013-04-07 15:34:00,0.0
2013-04-07 15:35:00,0.0
2013-04-07 15:36:00,0.0
2013-04-07 15:37:00,0.0
2013-04-07 15:38:00,0.0
2013-04-07 15:39:00,0.0
2013-04-07 15:40:00,0.0
2013-04-07 15:41:00,0.0
2013-04-07 15:42:00,0.0
2013-04-07 15:43:00,0.0
2013-04-07 15:44:00,0.0
2013-04-07 15:45:00,0.0
2013-04-07 15:46:00,0.0
2013-04-07 15:47:00,0.0
2013-04-07 15:48:00,0.0
2013-04-07 15:49:00,0.0
2013-04-07 15:50:00,0.0
2013-04-07 15:51:00,0.0
2013-04-07 15:52:00,0.0
2013-04-07 15:53:00,0.0
2013-04-07 15:54:00,0.0
2013-04-07 15:55:00,0.0
2013-04-07 15:56:00,0.0
2013-04-07 15:57:00,0.0
2013-04-07 15:58:00,0.0
2013-04-07 15:59:00,0.0
2013-04-07 16:00:00,0.0
2013-04-07 16:01:00,0.0
2013-04-07 16:02:00,0.0
2013-04-07 16:03:00,0.0
2013-04-07 16:04:00,0.0
2013-04-07 16:05:00,0.0
2013-04-07 16:06:00,0.0
2013-04-07 16:07:00,0.0
2013-04-07 16:08:00,0.0
2013-04-07 16:09:00,0.0
2013-04-07 16:10:00,0.0
2013-04-07 16:11:00,0.0
2013-04-07 16:12:00,0.0
2013-04-07 16:13:00,0.0
2013-04-07 16:14:00,0.0
2013-04-07 16:15:00,0.0
2013-04-07 16:16:00,0.0
2013-04-07 16:17:00,0.0
2013-04-07 16:18:00,0.0
2013-04-07 16:19:00,0.0
2013-04-07 16:20:00,0.0
2013-04-07 16:21:00,0.0
2013-04-07 16:22:00,0.0
2013-04-07 16:23:00,0.0
2013-04-07 16:24:00,0.0
2013-04-07 16:25:00,0.0
2013-04-07 16:26:00,0.0
2013-04-07 16:27:00,0.0
2013-04-07 16:28:00,0.0
2013-04-07 16:29:00,0.0
2013-04-07 16:30:00,0.0
2013-04-07 16:31:00,0.0
2013-04-07 16:32:00,0.0
2013-04-07 16:33:00,0.0
2013-04-07 16:34:00,0.0
2013-04-07 16:35:00,0.0
2013-04-07 16:36:00,0.0
2013-04-07 16:37:00,0.0
2013-04-07 16:38:00,0.0
2013-04-07 16:39:00,0.0
2013-04-07 16:40:00,0.0
2013-04-07 16:41:00,0.0
2013-04-07 16:42:00,0.0
2013-04-07 16:43:00,0.0
2013-04-07 16:44:00,0.0
2013-04-07 16:45:00,0.0
2013-04-07 16:46:00,0.0
2013-04-07 16:47:00,0.0
2013-04-07 16:48:00,0.0
2013-04-07 16:49:00,0.0
2013-04-07 16:50:00,0.0
2013-04-07 16:51:00,0.0
2013-04-07 16:52:00,0.0
2013-04-07 16:53:00,0.0
2013-04-07 16:54:00,0.0
2013-04-07 16:55:00,0.0
2013-04-07 16:56:00,0.0
2013-04-07 16:57:00,0.0
2013-04-07 16:58:00,0.0
2013-04-07 16:59:00,0.0
2013-04-07 17:00:00,0.0
2013-04-07 17:01:00,0.0
2013-04-07 17:02:00,0.0
2013-04-07 17:03:00,0.0
2013-04-07 17:04:00,0.0
2013-04-07 17:05:00,0.0
2013-04-07 17:06:00,0.0
2013-04-07 17:07:00,0.0
2013-04-07 17:08:00,0.0
2013-04-07 17:09:00,0.0
2013-04-07 17:10:00,0.0
2013-04-07 17:11:00,0.0
2013-04-07 17:12:00,0.0
2013-04-07 17:13:00,0.0
2013-04-07 17:14:00,0.0
2013-04-07 17:15:00,0.0
2013-04-07 17:16:00,0.0
2013-04-07 17:17:00,0.0
2013-04-07 17:18:00,0.0
2013-04-07 17:19:00,0.0
2013-04-07 17:20:00,0.0
2013-04-07 17:21:00,0.0
2013-04-07 17:22:00,0.0
2013-04-07 17:23:00,0.0
2013-04-07 17:24:00,0.0
2013-04-07 17:25:00,0.0
2013-04-07 17:26:00,0.0
2013-04-07 17:27:00,0.0
2013-04-07 17:28:00,0.0
2013-04-07 17:29:00,0.0
2013-04-07 17:30:00,0.0
2013-04-07 17:31:00,0.0
2013-04-07 17:32:00,0.0
2013-04-07 17:33:00,0.0
2013-04-07 17:34:00,0.0
2013-04-07 17:35:00,0.0
2013-04-07 17:36:00,0.0
2013-04-07 17:37:00,0.0
2013-04-07 17:38:00,0.0
2013-04-07 17:39:00,0.0
2013-04-07 17:40:00,0.0
2013-04-07 17:41:00,0.0
2013-04-07 17:42:00,0.0
2013-04-07 17:43:00,0.0
2013-04-07 17:44:00,0.0
2013-04-07 17:45:00,0.0
2013-04-07 17:46:00,0.0
2013-04-07 17:47:00,0.0
2013-04-07 17:48:00,0.0
2013-04-07 17:49:00,0.0
2013-04-07 17:50:00,0.0
2013-04-07 17:51:00,0.0
2013-04-07 17:52:00,0.0
2013-04-07 17:53:00,0.0
2013-04-07 17:54:00,0.0
2013-04-07 17:55:00,0.0
2013-04-07 17:56:00,0.0
2013-04-07 17:57:00,0.0
2013-04-07 17:58:00,0.0
2013-04-07 17:59:00,0.0
2013-04-07 18:00:00,0.0
2013-04-07 18:01:00,0.0
2013-04-07 18:02:00,0.0
2013-04-07 18:03:00,0.0
2013-04-07 18:04:00,0.0
2013-04-07 18:05:00,0.0
2013-04-07 18:06:00,0.0
2013-04-07 18:07:00,0.0
2013-04-07 18:08:00,0.0
2013-04-07 18:09:00,0.0
2013-04-07 18:10:00,0.0
2013-04-07 18:11:00,0.0
2013-04-07 18:12:00,0.0
2013-04-07 18:13:00,0.0
2013-04-07 18:14:00,0.0
2013-04-07 18:15:00,0.0
2013-04-07 18:16:00,0.0
2013-04-07 18:17:00,0.0
2013-04-07 18:18:00,0.0
2013-04-07 18:19:00,0.0
2013-04-07 18:20:00,0.0
2013-04-07 18:21:00,0.0
2013-04-07 18:22:00,0.0
2013-04-07 18:23:00,0.0
2013-04-07 18:24:00,0.0
2013-04-07 18:25:00,0.0
2013-04-07 18:26:00,0.0
2013-04-07 18:27:00,0.0
2013-04-07 18:28:00,0.0
2013-04-07 18:29:00,0.0
2013-04-07 18:30:00,0.0
2013-04-07 18:31:00,0.0
2013-04-07 18:32:00,0.0
2013-04-07 18:33:00,0.0
2013-04-07 18:34:00,0.0
2013-04-07 18:35:00,0.0
2013-04-07 18:36:00,0.0
2013-04-07 18:37:00,0.0
2013-04-07 18:38:00,0.0
2013-04-07 18:39:00,0.0
2013-04-07 18:40:00,0.0
2013-04-07 18:41:00,0.0
2013-04-07 18:42:00,0.0
2013-04-07 18:43:00,0.0
2013-04-07 18:44:00,0.0
2013-04-07 18:45:00,0.0
2013-04-07 18:46:00,0.0
2013-04-07 18:47:00,0.0
2013-04-07 18:48:00,0.0
2013-04-07 18:49:00,0.0
2013-04-07 18:50:00,0.0
2013-04-07 18:51:00,0.0
2013-04-07 18:52:00,0.0
2013-04-07 18:53:00,0.0
2013-04-07 18:54:00,0.0
2013-04-07 18:55:00,0.0
2013-04-07 18:56:00,0.0
2013-04-07 18:57:00,0.0
2013-04-07 18:58:00,0.0
2013-04-07 18:59:00,0.0
2013-04-07 19:00:00,0.0
2013-04-07 19:01:00,0.0
2013-04-07 19:02:00,0.0
2013-04-07 19:03:00,0.0
2013-04-07 19:04:00,0.0
2013-04-07 19:05:00,0.0
2013-04-07 19:06:00,0.0
2013-04-07 19:07:00,0.0
2013-04-07 19:08:00,0.0
2013-04-07 19:09:00,0.0
2013-04-07 19:10:00,0.0
2013-04-07 19:11:00,0.0
2013-04-07 19:12:00,0.0
2013-04-07 19:13:00,0.0
2013-04-07 19:14:00,0.0
2013-04-07 19:15:00,0.0
2013-04-07 19:16:00,0.0
2013-04-07 19:17:00,0.0
2013-04-07 19:18:00,0.0
2013-04-07 19:19:00,0.0
2013-04-07 19:20:00,0.0
2013-04-07 19:21:00,0.0
2013-04-07 19:22:00,0.0
2013-04-07 19:23:00,0.0
2013-04-07 19:24:00,0.0
2013-04-07 19:25:00,0.0
2013-04-07 19:26:00,0.0
2013-04-07 19:27:00,0.0
2013-04-07 19:28:00,0.0
2013-04-07 19:29:00,0.0
2013-04-07 19:30:00,0.0
2013-04-07 19:31:00,0.0
2013-04-07 19:32:00,0.0
2013-04-07 19:33:00,0.0
2013-04-07 19:34:00,0.0
2013-04-07 19:35:00,0.0
2013-04-07 19:36:00,0.0
2013-04-07 19:37:00,0.0
2013-04-07 19:38:00,0.0
2013-04-07 19:39:00,0.0
2013-04-07 19:40:00,0.0
2013-04-07 19:41:00,0.0
2013-04-07 19:42:00,0.0
2013-04-07 19:43:00,0.0
2013-04-07 19:44:00,0.0
2013-04-07 19:45:00,0.0
2013-04-07 19:46:00,0.0
2013-04-07 19:47:00,0.0
2013-04-07 19:48:00,0.0
2013-04-07 19:49:00,0.0
2013-04-07 19:50:00,0.0
2013-04-07 19:51:00,0.0
2013-04-07 19:52:00,0.0
2013-04-07 19:53:00,0.0
2013-04-07 19:54:00,0.0
2013-04-07 19:55:00,0.0
2013-04-07 19:56:00,0.0
2013-04-07 19:57:00,0.0
2013-04-07 19:58:00,0.0
2013-04-07 19:59:00,0.0
2013-04-07 20:00:00,0.0
2013-04-07 20:01:00,0.0
2013-04-07 20:02:00,0.0
2013-04-07 20:03:00,0.0
2013-04-07 20:04:00,0.0
2013-04-07 20:05:00,0.0
2013-04-07 20:06:00,0.0
2013-04-07 20:07:00,0.0
2013-04-07 20:08:00,0.0
2013-04-07 20:09:00,0.0
2013-04-07 20:10:00,0.0
2013-04-07 20:11:00,0.0
2013-04-07 20:12:00,0.0
2013-04-07 20:13:00,0.0
2013-04-07 20:14:00,0.0
2013-04-07 20:15:00,0.0
2013-04-07 20:16:00,0.0
2013-04-07 20:17:00,0.0
2013-04-07 20:18:00,0.0
2013-04-07 20:19:00,0.0
2013-04-07 20:20:00,0.0
2013-04-07 20:21:00,0.0
2013-04-07 20:22:00,0.0
2013-04-07 20:23:00,0.0
2013-04-07 20:24:00,0.0
2013-04-07 20:25:00,0.0
2013-04-07 20:26:00,0.0
2013-04-07 20:27:00,0.0
2013-04-07 20:28:00,0.0
2013-04-07 20:29:00,0.0
2013-04-07 20:30:00,0.0
2013-04-07 20:31:00,0.0
2013-04-07 20:32:00,0.0
2013-04-07 20:33:00,0.0
2013-04-07 20:34:00,0.0
2013-04-07 20:35:00,0.0
2013-04-07 20:36:00,0.0
2013-04-07 20:37:00,0.0
2013-04-07 20:38:00,0.0
2013-04-07 20:39:00,0.0
2013-04-07 20:40:00,0.0
2013-04-07 20:41:00,0.0
2013-04-07 20:42:00,0.0
2013-04-07 20:43:00,0.0
2013-04-07 20:44:00,0.0
2013-04-07 20:45:00,0.0
2013-04-07 20:46:00,0.0
2013-04-07 20:47:00,0.0
2013-04-07 20:48:00,0.0
2013-04-07 20:49:00,0.0
2013-04-07 20:50:00,0.0
2013-04-07 20:51:00,0.0
2013-04-07 20:52:00,0.0
2013-04-07 20:53:00,0.0
2013-04-07 20:54:00,0.0
2013-04-07 20:55:00,0.0
2013-04-07 20:56:00,0.0
2013-04-07 20:57:00,0.0
2013-04-07 20:58:00,0.0
2013-04-07 20:59:00,0.0
2013-04-07 21:00:00,0.0
2013-04-07 21:01:00,0.0
2013-04-07 21:02:00,0.0
2013-04-07 21:03:00,0.0
2013-04-07 21:04:00,0.0
2013-04-07 21:05:00,0.0
2013-04-07 21:06:00,0.0
2013-04-07 21:07:00,0.0
2013-04-07 21:08:00,0.0
2013-04-07 21:09:00,0.0
2013-04-07 21:10:00,0.0
2013-04-07 21:11:00,0.0
2013-04-07 21:12:00,0.0
2013-04-07 21:13:00,0.0
2013-04-07 21:14:00,0.0
2013-04-07 21:15:00,0.0
2013-04-07 21:16:00,0.0
2013-04-07 21:17:00,0.0
2013-04-07 21:18:00,0.0
2013-04-07 21:19:00,0.0
2013-04-07 21:20:00,0.0
2013-04-07 21:21:00,0.0
2013-04-07 21:22:00,0.0
2013-04-07 21:23:00,0.0
2013-04-07 21:24:00,0.0
2013-04-07 21:25:00,0.0
2013-04-07 21:26:00,0.0
2013-04-07 21:27:00,0.0
2013-04-07 21:28:00,0.0
2013-04-07 21:29:00,0.0
2013-04-07 21:30:00,0.0
2013-04-07 21:31:00,0.0
2013-04-07 21:32:00,0.0
2013-04-07 21:33:00,0.0
2013-04-07 21:34:00,0.0
2013-04-07 21:35:00,0.0
2013-04-07 21:36:00,0.0
2013-04-07 21:37:00,0.0
2013-04-07 21:38:00,0.0
2013-04-07 21:39:00,0.0
2013-04-07 21:40:00,0.0
2013-04-07 21:41:00,0.0
2013-04-07 21:42:00,0.0
2013-04-07 21:43:00,0.0
2013-04-07 21:44:00,0.0
2013-04-07 21:45:00,0.0
2013-04-07 21:46:00,0.0
2013-04-07 21:47:00,0.0
2013-04-07 21:48:00,0.0
2013-04-07 21:49:00,0.0
2013-04-07 21:50:00,0.0
2013-04-07 21:51:00,0.0
2013-04-07 21:52:00,0.0
2013-04-07 21:53:00,0.0
2013-04-07 21:54:00,0.0
2013-04-07 21:55:00,0.0
2013-04-07 21:56:00,0.0
2013-04-07 21:57:00,0.0
2013-04-07 21:58:00,0.0
2013-04-07 21:59:00,0.0
2013-04-07 22:00:00,0.0
2013-04-07 22:01:00,0.0
2013-04-07 22:02:00,0.0
2013-04-07 22:03:00,0.0
2013-04-07 22:04:00,0.0
2013-04-07 22:05:00,0.0
2013-04-07 22:06:00,0.0
2013-04-07 22:07:00,0.0
2013-04-07 22:08:00,0.0
2013-04-07 22:09:00,0.0
2013-04-07 22:10:00,0.0
2013-04-07 22:11:00,0.0
2013-04-07 22:12:00,0.0
2013-04-07 22:13:00,0.0
2013-04-07 22:14:00,0.0
2013-04-07 22:15:00,0.0
2013-04-07 22:16:00,0.0
2013-04-07 22:17:00,0.0
2013-04-07 22:18:00,0.0
2013-04-07 22:19:00,0.0
2013-04-07 22:20:00,0.0
2013-04-07 22:21:00,0.0
2013-04-07 22:22:00,0.0
2013-04-07 22:23:00,0.0
2013-04-07 22:24:00,0.0
2013-04-07 22:25:00,0.0
2013-04-07 22:26:00,0.0
2013-04-07 22:27:00,0.0
2013-04-07 22:28:00,0.0
2013-04-07 22:29:00,0.0
2013-04-07 22:30:00,0.0
2013-04-07 22:31:00,0.0
2013-04-07 22:32:00,0.0
2013-04-07 22:33:00,0.0
2013-04-07 22:34:00,0.0
2013-04-07 22:35:00,0.0
2013-04-07 22:36:00,0.0
2013-04-07 22:37:00,0.0
2013-04-07 22:38:00,0.0
2013-04-07 22:39:00,0.0
2013-04-07 22:40:00,0.0
2013-04-07 22:41:00,0.0
2013-04-07 22:42:00,0.0
2013-04-07 22:43:00,0.0
2013-04-07 22:44:00,0.0
2013-04-07 22:45:00,0.0
2013-04-07 22:46:00,0.0
2013-04-07 22:47:00,0.0
2013-04-07 22:48:00,0.0
2013-04-07 22:49:00,0.0
2013-04-07 22:50:00,0.0
2013-04-07 22:51:00,0.0
2013-04-07 22:52:00,0.0
2013-04-07 22:53:00,0.0
2013-04-07 22:54:00,0.0
2013-04-07 22:55:00,0.0
2013-04-07 22:56:00,0.0
2013-04-07 22:57:00,0.0
2013-04-07 22:58:00,0.0
2013-04-07 22:59:00,0.0
2013-04-07 23:00:00,0.0
2013-04-07 23:01:00,0.0
2013-04-07 23:02:00,0.0
2013-04-07 23:03:00,0.0
2013-04-07 23:04:00,0.0
2013-04-07 23:05:00,0.0
2013-04-07 23:06:00,0.0
2013-04-07 23:07:00,0.0
2013-04-07 23:08:00,0.0
2013-04-07 23:09:00,0.0
2013-04-07 23:10:00,0.0
2013-04-07 23:11:00,0.0
2013-04-07 23:12:00,0.0
2013-04-07 23:13:00,0.0
2013-04-07 23:14:00,0.0
2013-04-07 23:15:00,0.0
2013-04-07 23:16:00,0.0
2013-04-07 23:17:00,0.0
2013-04-07 23:18:00,0.0
2013-04-07 23:19:00,0.0
2013-04-07 23:20:00,0.0
2013-04-07 23:21:00,0.0
2013-04-07 23:22:00,0.0
2013-04-07 23:23:00,0.0
2013-04-07 23:24:00,0.0
2013-04-07 23:25:00,0.0
2013-04-07 23:26:00,0.0
2013-04-07 23:27:00,0.0
2013-04-07 23:28:00,0.0
2013-04-07 23:29:00,0.0
2013-04-07 23:30:00,0.0
2013-04-07 23:31:00,0.0
2013-04-07 23:32:00,0.0
2013-04-07 23:33:00,0.0
2013-04-07 23:34:00,0.0
2013-04-07 23:35:00,0.0
2013-04-07 23:36:00,0.0
2013-04-07 23:37:00,0.0
2013-04-07 23:38:00,0.0
2013-04-07 23:39:00,0.0
2013-04-07 23:40:00,0.0
2013-04-07 23:41:00,0.0
2013-04-07 23:42:00,0.0
2013-04-07 23:43:00,0.0
2013-04-07 23:44:00,0.0
2013-04-07 23:45:00,0.0
2013-04-07 23:46:00,0.0
2013-04-07 23:47:00,0.0
2013-04-07 23:48:00,0.0
2013-04-07 23:49:00,0.0
2013-04-07 23:50:00,0.0
2013-04-07 23:51:00,0.0
2013-04-07 23:52:00,0.0
2013-04-07 23:53:00,0.0
2013-04-07 23:54:00,0.0
2013-04-07 23:55:00,0.0
2013-04-07 23:56:00,0.0
2013-04-07 23:57:00,0.0
2013-04-07 23:58:00,0.0
2013-04-07 23:59:00,0.0
2013-04-08 00:00:00,0.0
2013-04-08 00:01:00,0.0
2013-04-08 00:02:00,0.0
2013-04-08 00:03:00,0.0
2013-04-08 00:04:00,0.0
2013-04-08 00:05:00,0.0
2013-04-08 00:06:00,0.0
2013-04-08 00:07:00,0.0
2013-04-08 00:08:00,0.0
2013-04-08 00:09:00,0.0
2013-04-08 00:10:00,0.0
2013-04-08 00:11:00,0.0
2013-04-08 00:12:00,0.0
2013-04-08 00:13:00,0.0
2013-04-08 00:14:00,0.0
